"","STN012.30.fil.dura.r1","STN012.30.fil.dura.r2","STN012.300.fil.dura.r1","STN012.300.fil.dura.r2","STN012.730.fil.dura.r1","STN012.730.fil.dura.r2","STN014.300.fil.dura.r1","STN014.300.fil.dura.r2","STN014.40.fil.dura.r1","STN014.40.fil.dura.r2","STN014.460.fil.dura.r1","STN014.460.fil.dura.r2","STN014.580.fil.dura.r1","STN014.580.fil.dura.r2","STN014.700.fil.dura.r1","STN014.700.fil.dura.r2","STN014.860.fil.dura.r1","STN014.860.fil.dura.r2","STN056a.150.fil.dura.r1","STN056a.150.fil.dura.r2","STN056a.170.fil.dura.r1","STN056a.170.fil.dura.r2","STN056a.310.fil.dura.r1","STN056a.310.fil.dura.r2","STN056b.190.fil.dura.r1","STN056b.190.fil.dura.r2","STN056b.30.fil.dura.r1","STN056b.30.fil.dura.r2","STN056b.350.fil.dura.r1","STN056b.350.fil.dura.r2","STN056b.390.fil.dura.r1","STN056b.390.fil.dura.r2","STN056b.410.fil.dura.r1","STN056b.410.fil.dura.r2","STN056b.90.fil.dura.r1","STN056b.90.fil.dura.r2","STN068.190.fil.dura.r1","STN068.190.fil.dura.r2","STN068.257.fil.dura.r1","STN068.257.fil.dura.r2","STN068.90.fil.dura.r1","STN068.90.fil.dura.r2","STN078.100.fil.dura.r1","STN078.100.fil.dura.r2","STN078.1040.fil.dura.r1","STN078.1040.fil.dura.r2","STN078.20.fil.dura.r1","STN078.20.fil.dura.r2","STN078.300.fil.dura.r1","STN078.300.fil.dura.r2","STN078.440.fil.dura.r1","STN078.440.fil.dura.r2","STN089.1271.fil.dura.r1","STN089.1271.fil.dura.r2","STN089.2.fil.dura.r1","STN089.2.fil.dura.r2","STN089.200.fil.dura.r1","STN089.300.fil.dura.r1","STN089.300.fil.dura.r2","STN089.500.fil.dura.r1","STN089.500.fil.dura.r2","STN106.100.fil.dura.r1","STN106.100.fil.dura.r2","STN106.170.fil.dura.r1","STN106.170.fil.dura.r2","STN106.20.fil.dura.r1","STN106.20.fil.dura.r2","STN106.318.fil.dura.r1","STN106.318.fil.dura.r2","STN132.100.fil.steri.r1","STN132.100.fil.steri.r2","STN132.200.fil.dura.r2","STN132.200.fil.steri.r1","STN132.30.fil.steri.r1","STN132.30.fil.steri.r2","STN132.305.fil.dura.r1","STN132.305.fil.dura.r2","STN132.505.fil.dura.r1","STN132.505.fil.dura.r2","STN146.160.fil.poly.S.r1","STN146.201.fil.steri.r1","STN146.201.fil.steri.r2","STN146.250.fil.poly.S.r1","STN146.268.fil.steri.r1","STN146.268.fil.steri.r2","STN146.30.fil.steri.r1","STN146.30.fil.steri.r2","STN153.120.fil.poly.S.r1","STN153.160.fil.poly.S.r1","STN153.2.fil.poly.S","STN153.200.fil.poly.L.r1","STN153.300.fil.poly.L.r1","STN153.548.fil.poly.L.r1","STN174.280.fil.poly.S.r1","STN174.3.fil.poly.S.r1","STN174.550.fil.poly.S.r1","STN174.620.fil.poly.S.r1","STN198.1487.fil.poly.LG.r2","STN198.150.fil.poly.LG.r1","STN198.20.fil.poly.S","STN198.300.fil.poly.S.r1","STN198.376.fil.poly.S.r2","STN198.750.fil.poly.LG.r1","STN20.175.fil.dura.r1","STN20.175.fil.dura.r2","STN20.25.fil.dura.r1","STN20.25.fil.dura.r2","STN20.499.fil.dura.r1","STN20.499.fil.dura.r2","STN22.150.fil.dura.r1","STN22.150.fil.dura.r2","STN22.2.fil.dura.r1","STN22.2.fil.dura.r2","STN22.250.fil.dura.r1","STN22.250.fil.dura.r2","STN22.325.fil.dura.r1","STN22.325.fil.dura.r2","STN22.465.fil.dura.r1","STN22.465.fil.dura.r2","STN22.610.fil.dura.r1","STN22.610.fil.dura.r2"
"Seq33",0.0318665533112486,0.0361561178066885,0.000418795544015412,0,0.000208405696422369,0,0,0,0.0491036208819609,0.0515549285407594,0,0,0,0,0,0.000207178743460921,0,0,0.000321888412017167,9.56297217175098e-05,0.000319820900295834,0.000483091787439614,0.00016240796881767,0,0.000295283894372733,0,0.0323984013015952,0.0278808438460723,0,0.000507455695214302,0.00029868578255675,0,0,0.000463606861381548,0.000513630975898854,0.000227334727652996,0.00017940437746681,0.000188118439369427,0.000320190284511939,0.000239900201516169,0.00624609618988132,0.00587669622822951,0.0105668033306564,0.0113647370290253,0,0,0.0327239363871143,0.033252392515355,0,0.000457093367334665,0.000340228633641807,0,0,0,0.000263435194942044,0,0,0,0.000206068723919427,0,0,0.00385286125643833,0.00220095374662354,0.000868809730668983,0.000749213326007692,0.012258778867447,0.0122503894632488,0.000323075680478152,0,0.000428242599432579,0.00110638793454842,0,0.000958939935489495,0.000206504904491482,0.000347086641502885,0,0,0,0,0.00379506641366224,0.00047060836827244,0.0006716593343856,0.000439314669116179,0.0012210384932385,0.000927070457354759,0.00327229687391214,0.00242294248490626,0.0122463179867795,0.0151523380220496,0.0217409838860943,0.00214599824098505,0.00158918506589821,0,0.000168582892208099,0.0113428663584561,0,0.000205409106470387,0.00187919463087248,0.000376373764239474,0.00137847560770601,0,0.00116093455231461,0.00412034009156311,0.000709080165452039,0.00080480198517823,0.00170648464163823,0.00207128062281266,0.00029989004031855,0,0.00126560181548398,0,0.00209147949440757,0.000488854125928823,0,0,0,0,0,0,0,0
"Seq34",0,0,0.0203953429935505,0.0200318072615301,0.039562348037513,0.0399698005951059,0.0151006711409396,0.0148551621688537,0.000788922440762806,0.00064405324173465,0.0434907420697574,0.0431374825824431,0.0328638497652582,0.0423479477162012,0.0493571327650356,0.0520018646086911,0.0573154424309494,0.0489412816358456,0.0314377682403433,0.0276369895763603,0.028903813864236,0.0305421363392378,0.0403854482459939,0.041302181375263,0.0207120560195731,0.02255103323972,0.00339546563859513,0.00254425951447048,0.0393133997785161,0.0405964556171442,0.0407407407407407,0.0425783560023655,0.0411004864955544,0.0384278576211817,0.0275385223231924,0.0197781213058107,0.0292429135270901,0.0303623161142255,0.0375537462263288,0.0324824872852893,0.00800969981996546,0.00904655055739573,0.00240923115938966,0.00174345397604365,0.0477559347181009,0.0469948327440848,0.00146119342123148,0,0.0203704604015752,0.0187648856063704,0.0398747958628198,0.043856595892795,0.0236025404261069,0.0201620327748113,0.0270021074815595,0.0291405385466617,0.0247095791277852,0.0347528144884973,0.0327649271031889,0.043063789423761,0.0382752560970383,0.00904408484406051,0.0110047687331177,0.0205447948075842,0.0193297038109985,0.00218812612042603,0.00265543124203371,0.02972296260399,0.0235294117647059,0.0161126278036508,0.0172945903453095,0.0143213831441089,0.0203992677185947,0.0114954396833591,0.0153151980563148,0.0381438515081206,0.0341432225063939,0.0319287576020851,0.0358824320688727,0,0.0190382476255669,0.0187728783960775,0.0185710291944566,0.00277786257211759,0,0,0,0.000347906760988055,0.0147178623798403,0.000227356694233666,0.0197361477572559,0.00230961562910539,0.0366187542778919,0.00704676489429853,0,0.02586728340153,0.021602191030469,0,0.00772820795905053,0,0.0559553532089881,0.0567406762443767,0.0133420536298234,0.00559385463856608,0.00650548271352403,0.00207215992198927,0.00203556888793658,0.0434840558461897,0.0437032777458309,0.0196822903028716,0.0264091920832581,0.0246885514231154,0.0319221744231521,0.0275546305931322,0.0290127242066534,0.037868002961107,0.0388104441113828,0.0389007344231225,0.0425788657128081,0.0463689271255061,0.0407715330894579
"Seq37",0.0111107853771511,0.0116795700641179,0.0139877711701147,0.0174601563293067,0.00573115665161514,0.00532930674601412,0.011744966442953,0.0122967731286622,0.00560406975162545,0.00656320922529596,0.00751160231567868,0.00847654435671157,0.00524074680641991,0.00622196498335986,0.00899543163942919,0.00585279950277102,0.00654770138792825,0.00698363037041175,0.00853004291845494,0.00870230467629339,0.0120332613736308,0.00933977455716586,0.00698354265915981,0.00448455320562507,0.00776174808065469,0.00897011359349457,0.00664945354224879,0.0065991731156578,0.00503372596395852,0.00562104770083535,0.00471923536439665,0.00433668440764833,0.00458536039814349,0.0038633905115129,0.00596602133544054,0.00827498408656906,0.00897021887334051,0.00842770608375033,0.00553471777513494,0.00350254294213607,0.0163868170628651,0.0149588631264024,0.0189779787818589,0.0194362832144126,0.00630563798219585,0.00505847158009247,0.00737392959086584,0.00725610627053278,0.00879964995867568,0.0115476219116126,0.00530756668481219,0.00913679081099896,0.00819782892662493,0.0055238445958387,0.00763962065331928,0.00762326324849379,0.00399923824033517,0.00505792135748083,0.00592447581268353,0.00682949964429689,0.00505764862200506,0.00815184328993795,0.0060026011271551,0.0120100168651301,0.00819139903101743,0.00682800801434145,0.00548789123353633,0.0102576528551813,0.00755372259604949,0.0127402173331192,0.0116461887847202,0.00956329203373063,0.0132508063813094,0.0120461194286698,0.0152718122261269,0.00501160092807425,0.00127877237851662,0.00797443217078317,0.00958434221146085,0.0272321657520899,0.0133909472062976,0.0143399267891326,0.012300810735253,0.0261607497176348,0.0275030902348578,0.00598760704588178,0.00599777565935812,0.219958251188681,0.0915114321403356,0.23511524142439,0.0549516270888303,0.0725092172733822,0.00590349075975359,0.0255908830371894,0.0365283302870659,0.0102117061021171,0.00992810681273536,0.00577181208053691,0.028403673407939,0.0358739871566419,0.0091055955353209,0.0131572582595656,0.00634401569653368,0.0230057120346661,0.0215955199356158,0.00978181374939054,0.00828512249125062,0.0103628669487854,0.0103891125167721,0.00798638387012307,0.00421103290621428,0.0111394016549968,0.00405748924520923,0.0037044745057232,0.00479074045684501,0.00586526963156996,0.00615287528595094,0.00715470267709074,0.0061713497672815,0.00689524291497976,0.00545394080478883
"Seq38",0,0,0.00758019934667895,0.0116401042195378,0.0222646752344564,0.0217613358795577,0.013003355704698,0.0188165387472147,0,0.00156412930135558,0.0481316683412277,0.0495819786344635,0.0335189431160607,0.0298075531760961,0.0265624264117176,0.0248614492153105,0.03043297828192,0.0334096876920498,0.0368025751072961,0.0427943004685856,0.0349804109698569,0.0361245303274289,0.0501299263750541,0.0501605580777323,0.0273770353497005,0.031395397577231,0.00495172072295123,0.00545955687480123,0.0508909694956207,0.056991178077914,0.0551373954599761,0.0404100137985413,0.0450707375719957,0.0433214856024314,0.0253654681943896,0.0305537873965627,0.0434158593469681,0.0490236652996727,0.0509102552373982,0.0438537568371557,0.0161296248668112,0.0145314670370766,0.00456485903884357,0.00565008232977109,0.0636127596439169,0.0521620886592331,0.00258257441892076,0.00274246536209113,0.0273712868880354,0.0230471287319268,0.0601524224278715,0.0516881308736512,0.0556281248592406,0.0683115448352053,0.0556506849315068,0.0596335915406369,0.0638925918872596,0.0646108663729809,0.063314615424244,0.0615603509603984,0.066006600660066,0.0187370726365738,0.0271784439923967,0.0429805284407421,0.0353628689875631,0.00479805968575345,0.00683330972950007,0.0329537194087715,0.0323420881267636,0.0201274021733312,0.0209631398124964,0.0268997032081783,0.0303373725045768,0.0118396145241783,0.0141437806412426,0.0323897911832947,0.0476982097186701,0.0418580116668735,0.0369249394673123,0.0043079132263193,0.0193377256781039,0.0191422910299896,0.0192499700467271,0.00775359443206447,0.00648949320148331,0,0,0.00164675866867679,0.0101558681366426,0,0.024872471416007,0.0110819171928635,0.0533025325119781,0.00704676489429853,0,0.0122042341220423,0.00825059910989387,0,0.00562051487930948,0,0.0221765310618299,0.0428578338896145,0.0423152387181164,0.00941500886350207,0.00623721538513128,0.00271209166260361,0.00717805871009214,0.0553463729965679,0.0501820969906076,0.0142271100637165,0.0254466702761234,0.0171410384650359,0.0234649980445835,0.0308012486992716,0.0208109765445347,0.0465804908604294,0.043858957166522,0.0506041222459133,0.0357869332873643,0.0271381578947368,0.0415031592949784
"Seq39",0,0,0.0398274562358657,0.035833925489798,0.0254949635290031,0.0280232713061243,0.0178843807199512,0.0183626310142775,0.000625697108191191,0.000674722443722014,0.0317209702885029,0.034486762656758,0.0314990719510864,0.0383929002073988,0.0271275844204776,0.0325788574092298,0.0306635311476922,0.026593664450528,0.0390021459227468,0.0332791431576934,0.0361797393459663,0.027589908749329,0.0376786487656994,0.0380910198206179,0.0381338057875643,0.0327367229743891,0.00339546563859513,0.00272977843740061,0.0352864190073492,0.0354047935045671,0.0369175627240143,0.0383730862737368,0.0371302354191131,0.0395611188378921,0.0333069932832872,0.0295535145948895,0.0331898098313599,0.0361563640468039,0.0428597566553838,0.044717397562614,0.0103611713267443,0.0120027068418991,0.00617101314510334,0.0053917928518387,0.0408011869436202,0.0428610280119663,0.000577681120021748,0.00119982859591487,0.024648743254412,0.0255250559337936,0.035383777898748,0.0368952314653672,0.0419800909868925,0.0397716810900387,0.0316780821917808,0.0313537440059019,0.0414206817749,0.0429107521618535,0.0395136778115502,0.0455774247095091,0.0366465217950366,0.00851685119844263,0.012705505719145,0.0223335207236674,0.0260226761900005,0.00171359274491195,0.00233677949298966,0.0256845165980131,0.0296939439982635,0.022215084845565,0.0229429919058988,0.0147924812738493,0.0337372504576759,0.0119772844605059,0.0175712612260836,0.0395359628770302,0.0351662404092072,0.0388171776095321,0.0418011837503363,0.00241038001948818,0.018695986994096,0.0186049635624811,0.0197292224130357,0.00775359443206447,0.00797280593325093,0,0,0.000788588658239592,0.0148264812903927,0,0.0220580474934037,0.00813662753739882,0.0363620807665982,0.0176674871034087,0,0.0129514321295143,0.0112975008558713,0.0326174496644295,0.0171375520650374,0.000470698987997176,0.0179174621824056,0.0237024137764234,0.028319162851537,0.0169391372857987,0.0175715100097247,0.00140175524134568,0.000749946432397686,0.0224917530238912,0.0266053287329883,0.0301125949201362,0.0335077904108765,0.0281440392834409,0.0393038717246774,0.0320915712799168,0.034033420205427,0.0400318888445988,0.0442533722489548,0.0371002132196162,0.0441647991725565,0.0485197368421053,0.03831060857998
"Seq40",0,0.000159629659190678,0.00167518217606165,0.00226711332182858,0.00774574505036471,0.00790513833992095,0,0,0,0,0.0013874934213674,0.00104505341384115,0.000764275575936238,0.00091641344716153,0.00244901803795978,0.00165742994768737,0.00594826393692074,0.00603385664003576,0.000321888412017167,0.000239074304293775,0.000279843287758855,0.000322061191626409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227334727652996,0.000134553283100108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724446786090622,0.000983646870773392,0,0,0,0.000142281242589519,0.0003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083302788977375,0.000460034502587694,0.000698263070611853,0.00036094567767551,0.000318268618714195,0,0,0,0.000854165480325722,0,0.000947642738687515,0.000999827615928288,0.00132844129554656,0.000798137678749584
"Seq43",0.000557005071677758,0.000372469204778248,0.000293156880810788,0.000236862585862687,0,0,0.000419463087248322,0.000412643393579269,0.000598492886095922,0.000674722443722014,0,0,0,0,0,0,0.000230552865772122,0,0,0,0.00055968657551771,0.000375738056897477,0,0,0,0,0.000742758108442684,0.00129863246051097,0,0,0,0.000262829358039293,0.000223676116982609,0.000206047493947355,0,0,0,0,0.000777604976671851,0.00062374052394204,0.000624609618988132,0.000569861452434377,0.000464939346548882,0,0,0,0.000679624847084409,0.0011426939008713,0.00024308425300209,0.000264633002141122,0,0,0,0.000184128153194623,0.00151475237091675,0.00184433788270011,0,0,0,0,0.000214307145000214,0.000283895039948088,0.000633607896755261,0,0,0.000395444479595065,0.00113298399660105,0,0,0.000642363899148868,0.00058230943923601,0,0,0.00137669936327654,0.00234283483014447,0,0,0.00024823135161971,0,0.0100005128468127,0.00179686831522204,0.0026866373375424,0.00195694716242661,0.00222839525016026,0.00241038318912237,0.064610457425329,0.0967985382904353,0.0319494375507364,0.0597947102590561,0.079574842981783,0.00742304309586631,0.00430139424503115,0.00256673511293634,0.00229272733403014,0.0683528652833029,0.0063333926347625,0.0062992125984252,0.00724832214765101,0.00664926983489738,0.0176175906936086,0.0063151710970774,0.00575630048855996,0.0155003270111184,0.000354540082726019,0.000335334160490929,0.00030472940029254,0,0.00023324780913665,0,0,0.000541418516513265,0,0.000439968713335941,0.000457856399583767,0.000344933312892841,0,0.000315532065946202,0.000142146410803127,0.000137907257369419,0,0
"Seq52",0,0,0.0159979897813887,0.0141102426149629,0.00746787078846822,0.0117688857307812,0.0073215375228798,0.0101922918214079,0,0.000276022817886279,0.0129658867996747,0.0120181142591732,0.0119554536521454,0.011720445666329,0.0121508971883389,0.00849432848189776,0.0132798450684742,0.011788368065255,0.0102467811158798,0.0108539734149374,0.0121132165987047,0.00891035963499732,0.0111520138588133,0.0104639574797918,0.0116004387075002,0.0116108479691495,0.00162699395182683,0.00156365949326831,0.0128863384677338,0.01342805839644,0.0118279569892473,0.0146527367106906,0.0127495386680087,0.0104053984443414,0.0104306598182537,0.0111848686005274,0.0104503049874417,0.0117385906166522,0.0123044552191016,0.0126667306400537,0.00400484990998273,0.00502190404957795,0.0036349803457458,0.0037451974300197,0.0148367952522255,0.0153929834103889,0.000339812423542205,0.000457077560348522,0.011279109339297,0.0107056078138908,0.014493739793141,0.0134006265227985,0.00572046304220531,0.0051095562511508,0.00882507903055848,0.00940612320177056,0.00795086650161874,0.0117474302496329,0.0102004018340116,0.0102916765473085,0.0110582486820111,0.00271728109664598,0.00420182078900857,0.0083303521234732,0.010588881674242,0.000606348202045766,0.00127460699617618,0.011711493417333,0.0136748426307792,0.00476419891868744,0.00471670645781168,0.00857398596127573,0.00732281405282887,0.00141111684735846,0.0026465356414595,0.0175406032482599,0.0139386189258312,0.0100223408216458,0.0153685768092548,0.00400020513872506,0.00710190810302045,0.00544044060852336,0.00978473581213307,0.00479257608596111,0.00673671199011125,0,0,0.000811782442305462,0.00488785097485472,0.000227356694233666,0.0100967458223395,0.00578463363986948,0.0101813826146475,0.00772109646313092,0,0.00878847180217043,0.00705237932214995,0,0.0077783911276158,0.00316040749083818,0.00991334997797033,0.00367629274899628,0,0.00728776836714595,0.00861808792461688,0.000578985860555826,0.000642811227769445,0.011329179300923,0.010580793559517,0.0103866631753513,0.0117908921374,0.00804764935891607,0.0124168947985921,0.00874089490114464,0.011344473401809,0.0119013723592051,0.0122268675554153,0.0107557450841033,0.0127564213066713,0.0144863360323887,0.0123711340206186
"Seq54",0.0168274163759491,0.0228270412642669,0,0.000406050147193178,0,0,0.00160158633312996,0.00247586036147561,0.0366984956065181,0.0322026620867325,0.000191378402947227,0,0,0,0,0,0,0,0,0.000286889165152529,0.000439753737906772,0.000375738056897477,0.00010827197921178,0,0.000337467307854552,0,0.0195592968556573,0.0179953355242235,0,0,0,0,0,0,0.000671671276175425,0.000500136400836592,0,0.000338613190864969,0,0,0.0117573575338943,0.00965202835060726,0.0118770869436578,0.0131404771898105,0,0,0.00893706673915998,0.00939865733466648,0.00111818756380962,0.00175620083239108,0,0,0,0,0,0.000122955858846674,0,0,0,0,0,0.0068540373930324,0.00386834294861107,0.003270813103695,0.00179811198241846,0.0131551196878625,0.00835575697493273,0.00226152976334706,0.000738007380073801,0.00390771371982228,0.00395970418680487,0.00108352569840298,0.00392293609972975,0.00361383582860093,0.00607401622630049,0.000464037122969838,0.00051150895140665,0.000403375946382028,0.000504439063761098,0.00759013282732448,0.00124069478908189,0.00164556536924472,0.00167738328207996,0.00402942702768705,0.00414091470951792,0.0098168906217364,0.00536224976167779,0.0219297228342804,0.0115679139738228,0.0266007332253389,0.00443271767810026,0.0086875450269102,0,0.000168582892208099,0.0244597355123105,0,0,0,0.000426556932804737,0.0103553777359379,0,0.000483722730131089,0.00052321778940484,0.00437266102028757,0.00637134904932765,0.0144441735738664,0.0197843011213485,0,0,0.00353495679497251,0,0.00445576066199873,0.000537739538521705,0,0,0,0,0,0,0,0
"Seq57",0.0128990648178007,0.0158831510894724,0.0565373984420806,0.0512299935708727,0.0200764154220215,0.0194963805125017,0.0229560707748627,0.0267392919039366,0.012432329497538,0.0121756731889836,0.0112913257738864,0.00957965629354389,0.0135931870291517,0.0124439299667197,0.0192624687985683,0.0201999274874398,0.0248074883570803,0.0164254986312084,0.0200643776824034,0.0215166873864397,0.0275045974254418,0.0219538378958669,0.0155370290168904,0.0151146052485882,0.0299080401586096,0.0281259169216582,0.0198068828918049,0.0196915085338705,0.0167623074599819,0.0131157779686158,0.0158900836320191,0.0149155660687299,0.0121344293463065,0.0129809921186834,0.0220861319636507,0.0225970719287078,0.0184786508790814,0.0193009518793032,0.0174732412405086,0.0196718165243259,0.0194363816732189,0.0171314599138085,0.022021218141088,0.0257966616084977,0.0134458456973294,0.0134348653793854,0.0141701780617099,0.0131695472075418,0.0273712868880354,0.0283638463203984,0.0132008709853021,0.0116602854159415,0.00846808702310707,0.0066746455533051,0.0173208640674394,0.0190581581212345,0.0161397828984955,0.0131614727796813,0.0144763278553398,0.0120939056201091,0.0115297244010115,0.0102202214381312,0.0102377697002034,0.0199315173506414,0.0224264522251636,0.00777707476536961,0.00651465798045603,0.031822954527098,0.031864553939657,0.0290669664364863,0.0251557677749956,0.0207283177085787,0.0278964344869671,0.0122182068490793,0.016486615471387,0.0323897911832947,0.029923273657289,0.0354039965247611,0.0376311541565779,0.0227191138007077,0.0194660734149055,0.0163549047922894,0.0180917768281481,0.0190787264568516,0.0212608158220025,0.0353686555733482,0.0209326342548459,0.0416560361823031,0.0212893064682561,0.0445903316565777,0.0321899736147757,0.0365300673814468,0.0156570841889117,0.0208705620553626,0.11780991291259,0.0122042341220423,0.0103046901745977,0.00724832214765101,0.0226075174386511,0.101435631913391,0.0137318255250404,0.00377303729502249,0.00477436232831916,0.0348237147922001,0.0294423392911036,0.00521087274500244,0.00378544389686451,0.0165272733331112,0.0176729921410772,0.0245264903552413,0.0137159357516694,0.0210966627261981,0.0140789988267501,0.00953173777315297,0.00735857734171394,0.01184442799385,0.0123057505719019,0.0108031272210377,0.0134459575935184,0.0131578947368421,0.0125041569670768
"Seq58",0,0,0.00259653237289555,0.00260548844448956,0.00323028829454672,0.00386374739086024,0.00179225137278829,0.00198068828918049,8.16126662858076e-05,0,0.00492799387589111,0.00406409660938226,0.00518615569385304,0.00520908696281291,0.00626383459708944,0.00507587921479256,0.0035966247060451,0.00541929716743952,0.00278969957081545,0.00210385387778522,0.00291836571519949,0.00289855072463768,0.00481810307492421,0.00531502602148156,0.00303720577069096,0.00230540302636543,0,0.000159016219654405,0.00402698077116682,0.00390350534780233,0.004778972520908,0.00341678165451081,0.00553598389531958,0.00391490238499974,0.0029632556301857,0.00168227698463217,0.00426085396483674,0.00413860566612739,0.00434543957551917,0.00345456290183284,0.000551126134401293,0.00103287388253731,0.000380404919903631,0.000161430923707745,0.00667655786350148,0.00685341310851237,6.79624847084409e-05,0.00011426939008713,0.00179882347221547,0.00185243101498785,0.00244964616222101,0.00504698920988514,0.00513490383316067,0.00856195912354999,0.0047418335089568,0.00405754334194024,0.00590363740239954,0.00310001631587535,0.00412137447838854,0.00521697889494902,0.00372894432300373,0.00150058806829704,0.00120052022543102,0.00240200337302601,0.00129863643174667,0.000131814826531688,0.000106217249681348,0.0023422986834666,0.00212719774256566,0.00984957978694931,0.00832702498107494,0.00810288783153531,0.00897916485049255,0.00540354500086044,0.00707189032062128,0.00213457076566125,0.0010230179028133,0.00518182946506144,0.00581786386871133,0,0.00346538889364251,0.00312321590489304,0.000678940852270458,0.00012210384932385,0.000247218788627936,0,0,0.000394294329119796,0.000271547276380818,0,0.0023570800351803,0.00273339831334492,0.00188227241615332,0.00104521393169021,0,0.000711617149973314,0.000342348510783978,0.00201342281879195,0.00396447031665579,0,0.00330444999265678,0.0250568374207904,0.037410071942446,0.00137876698837896,0.00110660272962007,0.00030472940029254,0.000571387758017284,0.00589783745959815,0.00525206057120951,0.00257484507288121,0.00439150574505204,0.00281895062289715,0.00527962456003129,0.003579604578564,0.00337268128161889,0.00398610557485337,0.00654729036838369,0.00416962805022507,0.00551629029477676,0.00493421052631579,0.0031260392417692
"Seq61",0.0135147020022867,0.017106978476601,0.0208560180919675,0.0267316346902176,0.0013546370267454,0.00164320291335435,0.0459502745576571,0.040067673516547,0.00386299953752822,0.00318959700668589,0.00100473661547294,0.000638643752902926,0.000327546675401245,0.00101287802054695,0.00207224603211981,0.00155384057595691,0.00179831235302255,0.00128498798815576,0.00895922746781116,0.0106148991106436,0.011593507635724,0.0114868491680086,0.00102858380251191,0.00105193223341823,0.0129924913524002,0.0136228360648866,0.00640186750610123,0.00763277854341143,0.00120809423135005,0.00222499804824733,0.000955794504181601,0.00190551284578487,0.000950623497176089,0.00128779683717097,0.0122086131963651,0.0130944803128126,0.00686221743810549,0.00613266112344332,0.00242429786844753,0.00187122157182612,0.0256457361208068,0.0272108843537415,0.0224016230609916,0.0225034707648597,0.000370919881305638,0.000163176502583628,0.00523311132254995,0.00485644907870304,0.0140502698235208,0.0151321962133423,0.0017691888949374,0.00200139227288549,0.000315301112562497,0,0.00125131717597471,0.00190581581212345,0.000285659874309655,0.000380703758089955,0.000463654628818711,0.000189708323452691,0.000171445716000171,0.00900352840978221,0.0115716810617934,0.0126232943220729,0.0135357874232056,0.00395444479595065,0.00605438323183685,0.0131653339794847,0.0123290644671153,0.00529950216797816,0.00681302043906132,0.0040985537287417,0.00706128497951356,0.00468077783514025,0.00555338626404616,0.00584686774941995,0.00498721227621483,0.00344421000372347,0.00319478073715362,0.0124621775475665,0.00646016941901258,0.00497027907445344,0.00914573265705499,0.00912726273695778,0.00723114956736712,0.00118359674162779,0.00127105179536066,0.00507943871042561,0.0260142290772824,0.00790064512461989,0.0133333333333333,0.00648387506886469,0.00290896646132786,0.00131494655922317,0.0165842382539512,0.000533712862479986,0.000547757617254365,0.00791946308724832,0.00225824258543684,0.0181891537504623,0.000146864444118079,0,0.00163505559189012,0.028520779988182,0.0260219308540961,0.0144137006338372,0.0122848367973716,0.001999266935457,0.00126509488211616,0.0095138343370865,0.00144378271070204,0.0117759388924252,0.00273758310520141,0.000832466181061394,0.00126475548060708,0,0.000236649049459651,0.000284292821606254,0.000172384071711774,0.000379554655870445,0
