"","STN012.30.pre.poly.3.LG","STN012.300.pre.poly.3.LG","STN012.730.pre.poly.3.LG","STN014.300.pre.poly.3.LG","STN014.40.pre.poly.3.LG","STN014.460.pre.poly.3.LG","STN014.580.pre.poly.3.LG","STN014.700.pre.poly.3.LG","STN014.860.pre.poly.3.LG","STN056a.150.pre.poly.3.LG","STN056a.170.pre.poly.3.LG","STN056a.310.pre.poly.3.LG","STN056b.190.pre.poly.3.LG","STN056b.30.pre.poly.3.LG","STN056b.350.pre.poly.3.LG","STN056b.390.pre.poly.3.LG","STN056b.410.pre.poly.3.LG","STN056b.90.pre.poly.3.LG","STN068.190.pre.poly.3.LG","STN068.257.pre.poly.3.LG","STN068.30.pre.poly.3.LG","STN068.90.pre.poly.3.LG","STN078.100.pre.poly.3.LG","STN078.180.pre.poly.3.LG","STN078.20.pre.poly.3.LG","STN078.300.pre.poly.3.LG","STN078.440.pre.poly.3.LG","STN089.1271.pre.poly.3.LG","STN089.2.pre.poly.3.LG","STN089.200.pre.poly.3.LG","STN089.300.pre.poly.3.LG","STN089.500.pre.poly.3.LG","STN106.100.pre.poly.3.S","STN106.170.pre.poly.2.LG","STN106.20.pre.poly.3.S","STN106.318.pre.poly.2.LG","STN132.100.pre.poly.3.S","STN132.200.pre.poly.3.S","STN132.30.pre.poly.3.S","STN132.305.pre.poly.3.S","STN132.505.pre.poly.3.S","STN146.160.pre.poly.3.S","STN146.201.pre.poly.3.S","STN146.250.pre.poly.3.S","STN146.268.pre.poly.3.S","STN146.30.pre.poly.3.S","STN153.160.pre.poly.3.S","STN153.2.pre.poly.3.S","STN153.548.pre.poly.3.S","STN174.280.pre.poly.3.S","STN174.3.pre.poly.3.S","STN174.550.pre.poly.3.S","STN174.620.pre.poly.3.S","STN198.1487.pre.poly.3.S","STN198.150.pre.poly.3.LG","STN198.20.pre.poly.3.S","STN198.300.pre.poly.3.S","STN198.376.pre.poly.3.S","STN20.175.pre.poly.3.LG","STN20.25.pre.poly.3.LG","STN20.499.pre.poly.3.LG","STN22.150.pre.poly.3.LG","STN22.2.pre.poly.3.LG","STN22.250.pre.poly.3.LG","STN22.325.pre.poly.3.LG","STN22.465.pre.poly.3.LG","STN22.610.pre.poly.3.LG"
"Seq516",0,0,0.000539641138642803,0.00238538948937756,0,0.00175119552771604,0.00125049735690331,0.0022977022977023,0.00125952933377527,0.000940905089993019,0.00100247981849839,0,0.00130652842752982,0,0,0,0,0.00110079119367045,0,0.00123116111229038,0,0,0,0,0.000122500229687931,0,0,0,0,0,0.000530321936610931,0,0,0,0,0,0,0.000340798442064265,0,0.00151768098345728,0.000663334201985264,0,0,0,0,0,0,0,0.00172791153092962,0,0,0,0,0.000457332917576136,0,0,0,0,0.0017373811265545,0,0.00318935034320183,0,0.0008533543389786,0,0.00149422355042093,0.00122656386893289,0.00123132490559842
"Seq521",0,0,0,0,0,0,0,0,0,0.000758794427413725,0.00110800400991927,0.00153267381914449,0.000505752939688962,0,0.00149243124156066,0,0,0.000550395596835225,0,0.00135852260666525,0,0,0,0,0,0,0.00161302711421768,0,0.00110680686220255,0,0.000998253057149988,0,0,0,0,0,0,0,0,0.00531188344210047,0.000544881665916467,0,0,0,0,0,0,0,0,0,0,0,0,4.15757197796487e-05,0,0,0.00118219279875701,0,0,0,0.000901338140470083,0,0.000722069056058816,0,0.000911111920988374,0,0.000820883270398949
"Seq529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108008856726252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118452536068797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq545",0,0,0.00143904303638081,0,0,0.00229002492085943,0.00215994998010572,0.0021978021978022,0.00192243950944647,0.00121407108386196,0.00105524191420883,0.00264734568761321,0.000463606861381548,0,0.00163456755028072,0.00264621698979316,0.00169008133516425,0.000687994496044032,0,0.00250477605603906,0,0,0,0.000636618283677107,0.000122500229687931,0.000922509225092251,0.00322605422843536,0.00119342291371994,0,0.000596544304067154,0.000811080608934365,0.00128358719835701,0,0.00109409190371991,0,0.0014894805436604,0,0.000389483933787731,0,0,0.00142143043282557,0.000794445787710269,0.000555798165866053,0.00220957482423837,0.00106422937273069,0,0,0,0.00107514495257843,0,0,0.000715179688896835,0.000714577378521846,0.0142604718844195,0,0,0.000202661622644059,0.000710033316947949,0,0,0.0029120155307495,0.000473525613430908,0.0025600630169358,0.000493385549970705,0.00160355698093954,0.00289118626248467,0.00172385486783779
"Seq558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000969086151758891,0,0,0,0.00182625658905076,0.0113541345773005,0,0.00239893834218048,0.000852302255482798,0.0312570781426954,0,0.00108086198743498,0.00120159484406576,0,0,0,0,0,0,0,0,0
"Seq563",0,0,0.000134910284660701,0,0,0,0,0,0,0,0,9.28893223723933e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185643564356436,0,0.00174702260476809,0,0,0,0,0,0.00204803574753305,0,0,0,0.000682956442555775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023906038873298,0,0.00666606449281908,0,0,0,0,0.00173334257782708,0.00142057684029272,0.00361034528029408,0,0,0,0.00143654572319816
"Seq574",0,0,0.0010343121823987,0.000969064480059635,0,0,0.000341044733700904,0,0.000530328140536957,0.0013658299693447,0.000896955627077507,0,0,0,0,0,0,0,0,0.00097643812354065,0,0,0,0,0,0,0.000768108149627468,0.000442008486562942,0.00166021029330382,0.000617849457783838,0.00102944846518592,0.00102686975868561,0,0,0,0,0.00723589001447178,0,0,0,0,0,0,0,0,0,0,0,0,8.3011663138671e-05,0,0,0,0.000561272217025257,0,0.000198717369704634,0,0.000163853842372604,0,0,0.000624003328017749,0.00185105467068446,0.000525141131679139,0.000462548953097536,0,0,0.000738794943359054
"Seq589",0,0,0,0,0.000312044934470564,0,0.000511567100551356,0,0,0.000394573102255137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001001627644923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000832004437356999,0,0.0145070237626362,0.000462548953097536,0.000619556106272094,0.000700893639390223,0
"Seq591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52206148667363e-05,0,0,0,0,0,0,0,0,0,0,0,0.000207246727228766,0,0,0,0.000452240204154149,0.000301265314320145,0.00116535025249255,0,0.00502220561988959,0.000924173744663997,0.00387388998152452,0.00316455696202532,0.00185011953019437,0.00928652321630804,0,0.00310747821387557,0.00245780763558905,0,0,0,0,0,0,0,0,0
"Seq610",0,0,0,0.00134178158777488,0,0.00060618306728632,0.00176206445745467,0,0.000795492210805436,0,0,0.000371557289489573,0,0,0,0,0,0.000275197798417613,0,0.00199533007853959,0,0,0,0,0,0,0,0.000486209335219236,0,0.00102264737840084,0,0,0,0,0,0.000930925339787749,0,0,0,0,0,0,0,0,0,0,0,0,0.000345582306185923,0,0,0,0,0,0,0.000289043446843104,0,0,0,0,0,0.00219543693499785,0.00183799396087699,0.000616731937463382,0.000947556397827909,0.000613281934466445,0.00180594319487769
"Seq611",0,0.000442086648983201,0.00206862436479741,0.000298173686172195,0,0.00175119552771604,0.00119365656795316,0.002997002997003,0.00258534968511767,0.00060703554193098,0.000949717722787949,0.00185778644744787,0.000337168626459308,0,0.00127922677848056,0,0.000739410584134361,0,0,0.00097643812354065,0,0,0,0,0,0,0.00138259466932944,0.00110502121640736,0,0.000639154611500522,0.000779885200898428,0.000941297278795139,0,0.000547045951859956,0,0,0,0.000730282375851996,0,0.00159356503263014,0.00177678804103196,0,0,0,0.000813822461499937,0,0,0,0.000652766578351188,0,0,0,0,0.00174618023074524,0,0,0.000270215496858745,0,0,0,0.00201067739027941,0.000430477830391735,0,0.00033920256560486,0.000692445059951164,0.000788505344314,0.000902971597438844
"Seq615",0.000454996690933157,0,0,0.000149086843086098,0,0,0,0,0,0.000212462439675843,0,0,0,0.000327667417571165,0.000142136308720063,0,0.000264075208619415,0,0,0,0.000388978930307942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000930925339787749,0,0,0,0,0.000118452536068797,0,0,0.000803481754268497,0.000813822461499937,0.000452240204154149,0,0,0,0,0.00083615719755314,0.000715179688896835,0.000612494895875868,0.0054672071510238,0.00543601359003397,0.000343239093126186,0.00233060866040667,0.00464252553389044,0.000274323335771763,0,0.000693337031130833,0,0,0,0,0.000131417557385667,0
"Seq617",0,0,0.000809461707964204,0,0,0.00134707348285849,0.000568407889501506,0.0017982017982018,0.00145840238647663,0.000455276656448235,0.000474858861393975,0.000650225256606753,0.000210730391537067,0,0.000710681543600313,0.000594048711994383,0.00052815041723883,0,0,0.000636807471874337,0,0,0,0,0,0,0.000614486519701974,0.000972418670438472,0,0.000319577305750261,0.000499126528574994,0.000342289919561869,0,0,0,0,0,0.000292112950340798,0,0,0.000355357608206392,0,0,0,0,0,0,0,0.000460776408247898,0,0,0.000357589844448418,0,0,0,0,0,0,0,0,0.00138667406226167,0.000602668962548429,0.000525141131679139,0.000616731937463382,0.000656000583111629,0.00127036972139478,0.00106714825151863
"Seq618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987423344766656,0,0,0.0021955009119773,0.00469714348134797,0,0,0,0,0,0,0,0,0
"Seq627",0,0,0.000989342087511805,0.00111815132314573,0,0.00127971980871557,0.000738930256351958,0.0012987012987013,0.000928074245939675,0,0,0.000603780595420556,0,0,0,0.000270022141815629,0,0,0,0.000679261303332626,0,0,0,0,0,0,0.000537675704739227,0.000707213578500707,0,0.00151266591388457,0.00043673571250312,0.00222488447715215,0,0.00182348650619985,0,0,0,0.00102239532619279,0,0,0.000497500651488948,0,0,0,0,0,0,0,0.00218868793917751,0,0,0,0,0.00357551190104979,0,0,0.000641761805039519,0.00453328963897537,0,0,0,0,0,0,0.00043733372207442,0,0.000615662452799212
"Seq628",0,0,0,0.00119269474468878,0,0.00161648817943019,0,0.0012987012987013,0.000530328140536957,0.00060703554193098,0,0.000650225256606753,0.00134867450583723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122897303940395,0,0.00166021029330382,0.000639154611500522,0,0.00132637343830224,0,0,0,0,0,0,0,0.00326301411443315,0.000521191158702708,0,0,0,0,0,0,0,0.00161271742886764,0,0,0,0.000255206206614945,0,0,0,0.000472877119502804,0,0,0,0.00235734590584483,0.000947051226861817,0,0.000616731937463382,0.00160355698093954,0,0.00114923657855853
"Seq633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151768098345728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553403431101273,0,0,0,0,0,0,0,0,0,0,0,0,0.000345411212047943,0.000277899082933026,0.000468697689989956,0,0.00071066317795652,0,0.000604255686477621,0,0.00261486738886814,0.00105619856533028,0.00268192383336313,0.00234789710085749,0.00160066521151647,0.00939977349943375,0,0.000844423427683578,0.00103774100169316,0,0,0,0,0.000196927924379677,0,0,0,0
"Seq653",0,0,0.000494671043755902,0,0,0.000134707348285849,0.000397885522651054,0.000799200799200799,0.00139211136890951,0.000515980210641333,0.000527620957104416,0.000371557289489573,0,0,0.00056854523488025,0.00037803099854188,0.000316890250343298,0,0,0.00046699214604118,0,0,0,0,0,0,0.000768108149627468,0,0,0.000362187613183629,0.000530321936610931,0.000641793599178504,0,0,0,0,0,0,0,0,0.000142143043282557,0,0,0,0.000125203455615375,0,0.000200843542880096,0,0.00184310563299159,0,0,0,0,0,0,0,0,0,0,0,0.000832004437356999,0,0,0.000215856178112184,0.00058311162943256,0.000394252672157,0
"Seq654",0,0,0.000944371992624904,0.00104360790160268,0,0.000538829393143396,0,0.0013986013986014,0.000861783228372556,0.000485628433544784,0.000369334669973091,0,0,0,0,0,0,0,0,0.0023349607302059,0,0.000308071472581639,0,0,0,0,0.000307243259850987,0.00141442715700141,0,0.00115047830070094,0,0.000855724798904672,0,0,0,0,0,0,0,0.001669449081803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000519696497245609,0,0,0,0.000436943579660276,0,0,0,0.00189410245372363,0,0.000493385549970705,0.00043733372207442,0.000219029262309445,0.00135445739615827
"Seq661",0,0,0,0.000298173686172195,0,0,0,0,0.000132582035134239,0,0,0.000325112628303377,0,0,0,0.000162013285089377,0,0,0,0.000169815325833156,0,0,0,0,0,0,0.00023043244488824,0,0,0.000276966998316893,0.000280758672323434,0,0,0,0,0,0,0,0,0,7.10715216412783e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020800110933925,0,0,0.000308365968731691,0.000109333430518605,0.000175223409847556,0.00032835330815958
"Seq662",0,0,0.00220353464945811,0,0,0.000471475719000471,0.000625248678451657,0.0018981018981019,0.00172356645674511,0.000515980210641333,0.000527620957104416,0.0013933398355859,0.000210730391537067,0,0.00135029493284059,0,0.00089785570930601,0,0,0.00097643812354065,0,0,0,0,0,0,0.000537675704739227,0.00499469589816124,0,8.52206148667363e-05,0.000280758672323434,0.00047064863939757,0,0,0,0,0,0,0,0,0.000355357608206392,0,0,0,0,0,0,0,0,0,0,0,0,0.000727575096143852,0,0,0,0,0,0,0.000693337031130833,0.000258286698235041,0.000328213207299462,0.000308365968731691,0.000801778490469769,0.00105134045908533,0.000985059924478739
"Seq674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137598899208806,0,0,0,0,0,0,0,0,0,0,0,0.000170441229733473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872549905157619,0,0,0,0,0,0,0,0,0,0,0
"Seq683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000903795942960434,0.000863222409253744,0,0.00166023326277342,0.00378471152576684,0.00119196614816139,0.000714577378521846,0.0017046045109656,0.00554926387315968,0,0.00229683172329933,0.00267627942541919,0,0,0,0,0,0,0,0,0
"Seq693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000553403431101273,6.39154611500522e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172191132156694,0,0.000215856178112184,0.000473778198913955,0.000438058524618889,0
"Seq695",0,0,0.00319287673696992,0,0,0,0.000795771045302109,0,0.00278422273781903,0.000364221325158588,0.000422096765683533,0.00069666991779295,0,0,0.000781749697960344,0.000432035426905006,0.00052815041723883,0,0,0.000424538314582891,0,0,0,0,0,0,0.000307243259850987,0,0,0.000383492766900313,0.000249563264287497,0,0,0,0,0.000930925339787749,0,0,0,0.00235240552435878,0.000331667100992632,0,0,0,0,0,0,0,0.000575970510309872,0,0,0,0,0.000187090739008419,0,0,0,0,0,0,0.00180267628094017,0,0,0.000431712356224367,0,0.00350446819695111,0
"Seq702",0,0,0.000494671043755902,0.000223630264629146,0,0,0,0,0.000397746105402718,0,0,0,0,0,0,0.000162013285089377,0,0,0,0,0,0,0,0.000254647313470843,0,0,0.000307243259850987,0,0.000553403431101273,0,0,0,0,0,0,0,0,0,0,0,0.000307976593778873,0,0,0,0.00143983973957681,0,0,0,0,0,0,0,0,0.011474898659183,0,0,0.000236438559751402,0,0,0,0,0,0.000656426414598923,0,0,0,0
"Seq703",0,0,0.00206862436479741,0.000521803950801342,0,0.00121236613457264,0.000454726311601205,0.0013986013986014,0.00165727543917799,0.000546331987737882,0.000369334669973091,0.000603780595420556,0.000421460783074135,0,0.000355340771800156,0.00037803099854188,0.000316890250343298,0,0,0.000594353640416047,0,0,0,0,0,0,0.000460864889776481,0.00119342291371994,0,0.000127830922300104,0.000187172448215623,0.000385076159507102,0,0,0,0,0,0.000438169425511198,0,0.00364243436029747,0.000639643694771505,0,0,0,0,0,0,0,0.000806358714433821,0,0,0.000357589844448418,0,0.000124727159338946,0,0,0.000168884685536716,0,0,0,0.000832004437356999,0,0,0,0,0.000219029262309445,0.000205220817599737
"Seq708",0,0,0.000899401897738004,0.000447260529258293,0,0,0,0.0011988011988012,0.000729201193238316,0.00030351777096549,0,0,0.000379314704766721,0,0.000284272617440125,0,0,0,0,0.000254722988749735,0,0,0,0,0,0,0,0,0,0.000234356690883525,0.000343149488395308,0.000213931199726168,0,0,0,0,0,0,0,0,0.000758096230840302,0,0,0,0,0,0,0,0.000652766578351188,0.000290540820985348,0,0,0,0.00106018085438104,0,0,0.00199283928933324,0.000491561527117811,0.000640087783467447,0,0.000277334812452333,0,0,0,0,0,0
"Seq736",0,0,0,0,0,0,0,0,0.000198873052701359,0,0,0.00013933398355859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663012729844413,0,6.39154611500522e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100435219283562,0.00137723801176912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131417557385667,0
"Seq747",0,0,0,0.000745434215430488,0,0,0,0,0,0.000394573102255137,0,0,0,0,0,0,0,0.00020639834881321,0,0.000169815325833156,0,0.000770178681454097,0,0.000509294626941686,0,0.000384378843788438,0,0,0,0.000127830922300104,6.23908160718742e-05,0,0,0,0,0,0,0,0,0,0,0,0.000158799475961729,0.00033478406427854,0,0,0.000702952400080337,0.000129483361388062,0,0.00116216328394139,0,0.000357589844448418,0.000153123723968967,0.000207878598898243,0,0,0.000506654056610147,0.000546179474575345,0.00100585223116313,0,0,0,0.000196927924379677,0,0,0,0
"Seq760",0,0,0,0,0,0,0,0,0,0,0.000844193531367066,0.00055733593423436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490018535483733,0.000717494384826553,0.00205373951737121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000762670734243916,0,0.0008533543389786,0.000462548953097536,0.0022960020408907,0.00280357455756089,0
"Seq761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127361494374867,0,0,0,0,0.000214375401953879,0,0,0.000132602545968883,0,0,0,0,0,0.000547045951859956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq768",0,0.000442086648983201,0,0.00141632500931793,0,0,0,0,0,0.000273165993868941,0.000263810478552208,0,0,0,0,0.000270022141815629,0,0,0,0.000297176820208024,0,0,0,0,0,0,0,0,0.000830105146651909,0.000340882459466945,0.000467931120539057,0,0,0,0,0.000558555203872649,0,0.000632911392405063,0,0.00599483988465625,0.00201369311316955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq775",0,0,0,0,0,0,0,0,0,0.000121407108386196,0,0,0,0,0,0,0,0.00020639834881321,0,0,0,0,0,0,0,0,0,0.000442008486562942,0,0,0,0,0,0.00109409190371991,0,0,0,0.00068159688412853,0,0.00098649263924723,0.000592262680343986,0,0,0.000602611315701373,0,0,0,0,0,0,0,0.00297991537040348,0.0108207431604737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq797",0,0,0,0,0,0,0,0.0002997002997003,0,0.000333869548062039,0,0,0,0,0,0.000162013285089377,0,0,0,0,0,0,0,0,0,0,0,0.000265205091937765,0,4.26103074333681e-05,0,0,0,0,0,0,0,0.000194741966893866,0,0.000607072393382911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033920256560486,0,0,0
"Seq801",0,0,0,0.000447260529258293,0,0,0,0,0,0.000212462439675843,0.000211048382841766,0,0.000379314704766721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000614486519701974,0,0,0.00100134222468415,0.000686298976790616,0.000770152319014205,0,0.000729394602479942,0,0.00167566561161795,0.00289435600578871,0.00068159688412853,0,0.00432539080285324,0.00246381275023098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258286698235041,0,0,0,0,0
"Seq810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000520625976173705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq816",0,0.000589448865310934,0,0,0,0,0,0,0.000397746105402718,0.000849849758703372,0,0.00013933398355859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213051537166841,0.000187172448215623,0.000171144959780934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357589844448418,0,0.000124727159338946,0,0.000523891247403125,0,0,0,0,0,0.000817907877744296,0.000722069056058816,0.000801751518702396,0.000473778198913955,0.000350446819695111,0.000205220817599737
"Seq818",0,0,0,0,0,0.00060618306728632,0.000511567100551356,0.0003996003996004,0,0,0.00031657257426265,0.000510891273048163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276966998316893,0.000280758672323434,0.00047064863939757,0,0,0,0,0,0.000292112950340798,0,0.00220063742601305,0.000355357608206392,0,0,0,0,0,0,0,0,0,0,0,0,0.000103939299449122,0,0,0,0,0,0,0,0,0,0,0.00051022267575349,0.000744699491852111,0.000287309144639632
"Seq824",0,0,0,0,0,0,0,0,0,0.000849849758703372,0.000527620957104416,0,0,0,0,0,0,0,0,0.000212269157291446,0,0,0,0,0,0,0,0,0,0,9.35862241078113e-05,0.000556221119288037,0,0,0,0,0,0,0,0.00106237668842009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525670229542667,0.00032835330815958
"Seq826",0,0,0.000989342087511805,0.00067089079388744,0,0.000538829393143396,0.000625248678451657,0.0013986013986014,0.00132582035134239,0.000637387319027529,0.000369334669973091,0.000789559240165343,0.000252876469844481,0,0.00056854523488025,0.000270022141815629,0.000369705292067181,0.000412796697626419,0,0.000594353640416047,0,0,0,0,0,0,0.000921729779552961,0.000221004243281471,0,0.000532628842917102,0.000187172448215623,0.00059900735923327,0,0,0,0,0,0.000486854917234664,0,0,0.0015161924616806,0,0,0,0.000313008639038437,0,0,0,0.0011903390546404,0,0,0,0,0.00160066521151647,0,0,0.000135107748429372,0.000163853842372604,0,0,0.00145600776537475,0.000559621179509255,0,0.000462548953097536,0,0.000525670229542667,0
"Seq834",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563415550269187,0,0,0,0,0,0,0.00172835091483402,0.00331768068599428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq859",0,0,0.000224850474434501,0.00178904211703317,0,0,0.000511567100551356,0,0,0.000364221325158588,0.000263810478552208,0.000464446611861966,0,0,0,0,0,0,0,0.000382084483124602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000558555203872649,0,0.000340798442064265,0.00106269925611052,0,0.000236905072137594,0,0,0,0,0,0,0,0.000230388204123949,0.00136969244178807,0,0.00214553906669051,0.0022968558595345,0.00394969337906663,0,0,0.000878200364790921,0.00191162816101371,0,0,0,0,0,0,0,0.000394252672157,0.00032835330815958
"Seq860",0,0,0.000629581328416603,0,0,0.000404122044857547,0,0.0010989010989011,0.000994365263506795,0,0.000263810478552208,0.000510891273048163,0,0,0,0,0,0.000137598899208806,0,0.000382084483124602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000575970510309872,0,0,0,0,0,0,0,0,0,0,0,0.00020800110933925,0,0,0,0.00043733372207442,0.001182758016471,0.000533574125759317
"Seq874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000216017713452503,0,0,0,0,0,0,0,0,0,0,0.00023043244488824,0,0,0,0,0,0,0,0,0,0,0,0,0.00516011534375474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000457205559619605,0,0,0,0,0,0,0,0
"Seq890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000607072393382911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq899",0,0,0.00188874398524981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000468697689989956,0,0,0,0,0,0,0,0.00476786459264557,0.00398121682319314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000930925339787749,0,0,0,0,0.000118452536068797,0,0,0,0,0,0,0,0,0.000166023326277342,0,0,0,0.000831514395592974,0,0.000343239093126186,0.00108086198743498,0.00152930252881097,0,0,0,0,0,0,0,0,0
"Seq920",0,0,0,0,0,0,0,0,0,0.00197286551127569,0,0,0.000421460783074135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385076159507102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000387430047352561,0,0,0,0,0
"Seq935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135223841407378,0,0,0,0
"Seq937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000613281934466445,0
"Seq944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343149488395308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seq951",0,0.00147362216327734,0,0,0,0,0,0,0,0.000455276656448235,0,0,0,0.000122875281589187,0,0,0,0.000343997248022016,0,0,0,0,0,0,0,0.000461254612546125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118452536068797,0.000518116818071915,0.000436698558894756,0,0,0,0.0025105442860012,0.000431611204626872,0.000345582306185923,0.000166023326277342,0,0,0,0,0,0,0,0,0,0,0.000138667406226167,0.00012914334911752,0,9.25097906195072e-05,0,0,0
