"","STN002.200.fil.dura.r1","STN002.200.fil.dura.r2","STN002.517.fil.dura.r1","STN002.517.fil.dura.r2","STN004.30.fil.dura.r1","STN004.30.fil.dura.r2","STN004.300.fil.dura.r1","STN004.300.fil.dura.r2","STN004.555.fil.dura.r1","STN004.555.fil.dura.r2","STN012.30.fil.dura.r1","STN012.30.fil.dura.r2","STN012.300.fil.dura.r1","STN012.300.fil.dura.r2","STN012.730.fil.dura.r1","STN012.730.fil.dura.r2","STN014.300.fil.dura.r1","STN014.300.fil.dura.r2","STN014.40.fil.dura.r1","STN014.40.fil.dura.r2","STN014.460.fil.dura.r1","STN014.460.fil.dura.r2","STN014.580.fil.dura.r1","STN014.580.fil.dura.r2","STN014.700.fil.dura.r1","STN014.700.fil.dura.r2","STN014.860.fil.dura.r1","STN014.860.fil.dura.r2","STN056a.100.fil.dura.r1","STN056a.100.fil.dura.r2","STN056a.310.fil.dura.r1","STN056a.310.fil.dura.r2","STN056b.30.fil.dura.r1","STN056b.30.fil.dura.r2","STN056b.350.fil.dura.r1","STN056b.350.fil.dura.r2","STN056b.390.fil.dura.r1","STN056b.390.fil.dura.r2","STN056b.410.fil.dura.r1","STN056b.410.fil.dura.r2","STN056b.90.fil.dura.r1","STN056b.90.fil.dura.r2","STN068.257.fil.dura.r1","STN068.257.fil.dura.r2","STN068.30.fil.dura.r1","STN068.30.fil.dura.r2","STN068.90.fil.dura.r1","STN068.90.fil.dura.r2","STN078.300.fil.dura.r1","STN078.300.fil.dura.r2","STN078.440.fil.dura.r1","STN078.440.fil.dura.r2","STN089.300.fil.dura.r1","STN089.300.fil.dura.r2","STN089.500.fil.dura.r1","STN089.500.fil.dura.r2","STN106.200.fil.dura.r1","STN106.200.fil.dura.r2","STN106.318.fil.dura.r1","STN106.318.fil.dura.r2","STN115.300.fil.dura.r1","STN115.300.fil.dura.r2","STN115.35.fil.dura.r1","STN115.35.fil.dura.r2","STN115.730.fil.dura.r1","STN115.730.fil.dura.r2","STN12.3.300.fil.poly.S.r1","STN12.3.732.fil.poly.S.r1","STN132.100.fil.steri.r2","STN132.200.fil.dura.r2","STN132.200.fil.steri.r1","STN132.30.fil.steri.r1","STN132.30.fil.steri.r2","STN132.305.fil.dura.r1","STN132.305.fil.dura.r2","STN132.505.fil.dura.r1","STN132.505.fil.dura.r2","STN146.201.fil.steri.r1","STN146.201.fil.steri.r2","STN146.250.fil.poly.S.r1","STN146.268.fil.steri.r1","STN146.268.fil.steri.r2","STN146.30.fil.steri.r1","STN146.30.fil.steri.r2","STN151.2.500.fil.poly.S.r1","STN151.2.600.fil.poly.S.r1","STN151.2.673.fil.poly.S.r1","STN153.300.fil.poly.L.r1","STN153.548.fil.poly.L.r1","STN174.280.fil.poly.S.r1","STN174.550.fil.poly.S.r1","STN174.620.fil.poly.S.r1","STN181.340.fil.poly.S.r1","STN181.757.fil.poly.S.r1","STN20.25.fil.dura.r1","STN20.25.fil.dura.r2","STN20.499.fil.dura.r1","STN20.499.fil.dura.r2","STN22.250.fil.dura.r1","STN22.250.fil.dura.r2","STN22.325.fil.dura.r1","STN22.325.fil.dura.r2","STN22.465.fil.dura.r1","STN22.465.fil.dura.r2","STN22.610.fil.dura.r1","STN22.610.fil.dura.r2"
"Seq33",0,0.00039912193175015,0,0,0.0570706509664519,0.05573348584501,0,0.000248031251937744,7.23641363340328e-05,0.000133062772362862,0.0318665533112486,0.0361561178066885,0.000418795544015412,0,0.000208405696422369,0,0,0,0.0491036208819609,0.0515549285407594,0,0,0,0,0,0.000207178743460921,0,0,0.000365246769848879,0,0.00016240796881767,0,0.0323984013015952,0.0278808438460723,0,0.000507455695214302,0.00029868578255675,0,0,0.000463606861381548,0.000513630975898854,0.000227334727652996,0.000320190284511939,0.000239900201516169,0.00193788566474578,0.0118101083368206,0.00624609618988132,0.00587669622822951,0,0.000457093367334665,0.000340228633641807,0,0,0.000206068723919427,0,0,0.00222321031569586,0.00180069392595195,0.000323075680478152,0,0,0.000305990863987061,0.048780487804878,0.0497722798802577,0.000125099036737417,0,0,0,0.00110638793454842,0,0.000958939935489495,0.000206504904491482,0.000347086641502885,0,0,0,0,0.00047060836827244,0.0006716593343856,0.000439314669116179,0.0012210384932385,0.000927070457354759,0.00327229687391214,0.00242294248490626,0.000200106723585912,0.000177038151721696,0,0.00158918506589821,0,0.000168582892208099,0,0.000205409106470387,0,0.000297375659802245,0.00170648464163823,0.00207128062281266,0.00029989004031855,0,0,0,0,0,0,0,0,0
"Seq34",0.00919672854379475,0.0127319896228298,0.0112976782752902,0.011441647597254,0,0,0.0213589342859269,0.0178272462330254,0.00691077501990014,0.00918133129303749,0,0,0.0203953429935505,0.0200318072615301,0.039562348037513,0.0399698005951059,0.0151006711409396,0.0148551621688537,0.000788922440762806,0.00064405324173465,0.0434907420697574,0.0431374825824431,0.0328638497652582,0.0423479477162012,0.0493571327650356,0.0520018646086911,0.0573154424309494,0.0489412816358456,0.0252020271195727,0.0273736270055782,0.0403854482459939,0.041302181375263,0.00339546563859513,0.00254425951447048,0.0393133997785161,0.0405964556171442,0.0407407407407407,0.0425783560023655,0.0411004864955544,0.0384278576211817,0.0275385223231924,0.0197781213058107,0.0375537462263288,0.0324824872852893,0.00168290070885818,0,0.00800969981996546,0.00904655055739573,0.0203704604015752,0.0187648856063704,0.0398747958628198,0.043856595892795,0.0347528144884973,0.0327649271031889,0.043063789423761,0.0382752560970383,0.0164517563361494,0.0154596161447582,0.02972296260399,0.0235294117647059,0.035338829803537,0.0323038926409197,0,0,0.0422417747383345,0.0458222242306476,0.0313648615535408,0.0385675730578368,0.0172945903453095,0.0143213831441089,0.0203992677185947,0.0114954396833591,0.0153151980563148,0.0381438515081206,0.0341432225063939,0.0319287576020851,0.0358824320688727,0.0190382476255669,0.0187728783960775,0.0185710291944566,0.00277786257211759,0,0,0,0.0410885805763074,0.0407187748959901,0.0472551850417268,0.00230961562910539,0.0366187542778919,0.00704676489429853,0.02586728340153,0.021602191030469,0.00403650403650404,0.013381904691101,0.00207215992198927,0.00203556888793658,0.0434840558461897,0.0437032777458309,0.0275546305931322,0.0290127242066534,0.037868002961107,0.0388104441113828,0.0389007344231225,0.0425788657128081,0.0463689271255061,0.0407715330894579
"Seq37",0.00600671938100248,0.00546797046497705,0.00224571586511885,0.00185926773455378,0.0287713841368585,0.0272805261652845,0.00528391754111781,0.00502263285173932,0.00112164411317751,0.00159675326835435,0.0111107853771511,0.0116795700641179,0.0139877711701147,0.0174601563293067,0.00573115665161514,0.00532930674601412,0.011744966442953,0.0122967731286622,0.00560406975162545,0.00656320922529596,0.00751160231567868,0.00847654435671157,0.00524074680641991,0.00622196498335986,0.00899543163942919,0.00585279950277102,0.00654770138792825,0.00698363037041175,0.00684837693466648,0.00776352866754845,0.00698354265915981,0.00448455320562507,0.00664945354224879,0.0065991731156578,0.00503372596395852,0.00562104770083535,0.00471923536439665,0.00433668440764833,0.00458536039814349,0.0038633905115129,0.00596602133544054,0.00827498408656906,0.00553471777513494,0.00350254294213607,0.00525269009128461,0.00632352257404566,0.0163868170628651,0.0149588631264024,0.00879964995867568,0.0115476219116126,0.00530756668481219,0.00913679081099896,0.00505792135748083,0.00592447581268353,0.00682949964429689,0.00505764862200506,0.0120457577104976,0.00720277570380781,0.0102576528551813,0.00755372259604949,0.00478131608790266,0.00413087666382532,0,0.014676590837614,0.00308577623952296,0.00343440733878621,0.0115984644286531,0.00496241910676456,0.0116461887847202,0.00956329203373063,0.0132508063813094,0.0120461194286698,0.0152718122261269,0.00501160092807425,0.00127877237851662,0.00797443217078317,0.00958434221146085,0.0133909472062976,0.0143399267891326,0.012300810735253,0.0261607497176348,0.0275030902348578,0.00598760704588178,0.00599777565935812,0.00620330843116329,0.00562096131716385,0.00380295080812705,0.0725092172733822,0.00590349075975359,0.0255908830371894,0.0102117061021171,0.00992810681273536,0.0391072891072891,0.00520407404653929,0.00978181374939054,0.00828512249125062,0.0103628669487854,0.0103891125167721,0.0037044745057232,0.00479074045684501,0.00586526963156996,0.00615287528595094,0.00715470267709074,0.0061713497672815,0.00689524291497976,0.00545394080478883
"Seq38",0.0084501306546306,0.010696467770904,0.0172401879491432,0.0151601830663616,0,0,0.0123539480538811,0.0132386680721771,0.00278601924886026,0.00588802767705665,0,0,0.00758019934667895,0.0116401042195378,0.0222646752344564,0.0217613358795577,0.013003355704698,0.0188165387472147,0,0.00156412930135558,0.0481316683412277,0.0495819786344635,0.0335189431160607,0.0298075531760961,0.0265624264117176,0.0248614492153105,0.03043297828192,0.0334096876920498,0.0330548326713236,0.036287308068319,0.0501299263750541,0.0501605580777323,0.00495172072295123,0.00545955687480123,0.0508909694956207,0.056991178077914,0.0551373954599761,0.0404100137985413,0.0450707375719957,0.0433214856024314,0.0253654681943896,0.0305537873965627,0.0509102552373982,0.0438537568371557,0,0.00181336309108662,0.0161296248668112,0.0145314670370766,0.0273712868880354,0.0230471287319268,0.0601524224278715,0.0516881308736512,0.0646108663729809,0.063314615424244,0.0615603509603984,0.066006600660066,0.0326609806378593,0.0216961658395186,0.0329537194087715,0.0323420881267636,0.0223128084102124,0.0330470133106026,0,0,0.0283974813393937,0.0391793574043111,0.0204198317405865,0.0240575756696364,0.0209631398124964,0.0268997032081783,0.0303373725045768,0.0118396145241783,0.0141437806412426,0.0323897911832947,0.0476982097186701,0.0418580116668735,0.0369249394673123,0.0193377256781039,0.0191422910299896,0.0192499700467271,0.00775359443206447,0.00648949320148331,0,0,0.056363393810032,0.0522262547579003,0.0342265572731434,0.0110819171928635,0.0533025325119781,0.00704676489429853,0.0122042341220423,0.00825059910989387,0.00520650520650521,0.00657943647312467,0.00271209166260361,0.00717805871009214,0.0553463729965679,0.0501820969906076,0.0308012486992716,0.0208109765445347,0.0465804908604294,0.043858957166522,0.0506041222459133,0.0357869332873643,0.0271381578947368,0.0415031592949784
"Seq39",0.0168663250415719,0.0176411893833566,0.00925925925925926,0.0078184591914569,0,0.000371747211895911,0.0239264716826673,0.0255162150430954,0.00499312540704827,0.00502311965669805,0,0,0.0398274562358657,0.035833925489798,0.0254949635290031,0.0280232713061243,0.0178843807199512,0.0183626310142775,0.000625697108191191,0.000674722443722014,0.0317209702885029,0.034486762656758,0.0314990719510864,0.0383929002073988,0.0271275844204776,0.0325788574092298,0.0306635311476922,0.026593664450528,0.0330091768250925,0.0300189775145207,0.0376786487656994,0.0380910198206179,0.00339546563859513,0.00272977843740061,0.0352864190073492,0.0354047935045671,0.0369175627240143,0.0383730862737368,0.0371302354191131,0.0395611188378921,0.0333069932832872,0.0295535145948895,0.0428597566553838,0.044717397562614,0.00280483451476363,0.000325475426605291,0.0103611713267443,0.0120027068418991,0.024648743254412,0.0255250559337936,0.035383777898748,0.0368952314653672,0.0429107521618535,0.0395136778115502,0.0455774247095091,0.0366465217950366,0.0203726908929221,0.0225306337564232,0.0256845165980131,0.0296939439982635,0.0297912771630858,0.0277577426616834,0,0,0.0250198073474834,0.023679334809526,0.0314465408805031,0.0255666153980092,0.0229429919058988,0.0147924812738493,0.0337372504576759,0.0119772844605059,0.0175712612260836,0.0395359628770302,0.0351662404092072,0.0388171776095321,0.0418011837503363,0.018695986994096,0.0186049635624811,0.0197292224130357,0.00775359443206447,0.00797280593325093,0,0,0.0309498399146211,0.0327963176064442,0.00746505158632346,0.00813662753739882,0.0363620807665982,0.0176674871034087,0.0129514321295143,0.0112975008558713,0.0168187668187668,0.00724853170767973,0.00140175524134568,0.000749946432397686,0.0224917530238912,0.0266053287329883,0.0320915712799168,0.034033420205427,0.0400318888445988,0.0442533722489548,0.0371002132196162,0.0441647991725565,0.0485197368421053,0.03831060857998
"Seq40",0.141378491193539,0.135940929954101,0.207918739635158,0.22554347826087,0.00208287047322817,0.00194452387760938,0.00320011907419811,0.00334842190115955,0.0206237788551994,0.0289744186820132,0,0.000159629659190678,0.00167518217606165,0.00226711332182858,0.00774574505036471,0.00790513833992095,0,0,0,0,0.0013874934213674,0.00104505341384115,0.000764275575936238,0.00091641344716153,0.00244901803795978,0.00165742994768737,0.00594826393692074,0.00603385664003576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227334727652996,0,0,0,0,0,0,0,0,0,0,0,0,0.000142281242589519,0.0003000300030003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083302788977375,0.000460034502587694,0,0,0.000854165480325722,0,0.000947642738687515,0.000999827615928288,0.00132844129554656,0.000798137678749584
"Seq43",0,0.00055877070445021,0.00179657269209508,0.00119183829138063,0.00027771606309709,0.000171575636259651,0.00286522289201459,0.0027593476778074,0.00115782618134453,0.00146369049599148,0.000557005071677758,0.000372469204778248,0.000293156880810788,0.000236862585862687,0,0,0.000419463087248322,0.000412643393579269,0.000598492886095922,0.000674722443722014,0,0,0,0,0,0,0.000230552865772122,0,0,0,0,0,0.000742758108442684,0.00129863246051097,0,0,0,0.000262829358039293,0.000223676116982609,0.000206047493947355,0,0,0.000777604976671851,0.00062374052394204,0.00117293079708297,0.000883433300785791,0.000624609618988132,0.000569861452434377,0.00024308425300209,0.000264633002141122,0,0,0,0,0,0.000214307145000214,0,0.000351354912380869,0,0,0.00147117418089313,0.00118025047537866,0,0.00328476080651361,0.000667194862599558,0.000768222694202178,0.00134770889487871,0.00127687977016164,0.00058230943923601,0,0,0.00137669936327654,0.00234283483014447,0,0,0.00024823135161971,0,0.00179686831522204,0.0026866373375424,0.00195694716242661,0.00222839525016026,0.00241038318912237,0.064610457425329,0.0967985382904353,0.00173425827107791,0.00119500752412145,0.000246487552378605,0.00430139424503115,0.00256673511293634,0.00229272733403014,0.0063333926347625,0.0062992125984252,0.00210600210600211,0.00579882536614378,0.00030472940029254,0,0.00023324780913665,0,0.000457856399583767,0.000344933312892841,0,0.000315532065946202,0.000142146410803127,0.000137907257369419,0,0
"Seq52",0.008619811993077,0.00814208740770305,0.0023493642896628,0.0020976353928299,0,0,0.0125400014884275,0.0133936876046382,0.002207106158188,0.00199594158544293,0,0,0.0159979897813887,0.0141102426149629,0.00746787078846822,0.0117688857307812,0.0073215375228798,0.0101922918214079,0,0.000276022817886279,0.0129658867996747,0.0120181142591732,0.0119554536521454,0.011720445666329,0.0121508971883389,0.00849432848189776,0.0132798450684742,0.011788368065255,0.00972469524722641,0.0104663867962505,0.0111520138588133,0.0104639574797918,0.00162699395182683,0.00156365949326831,0.0128863384677338,0.01342805839644,0.0118279569892473,0.0146527367106906,0.0127495386680087,0.0104053984443414,0.0104306598182537,0.0111848686005274,0.0123044552191016,0.0126667306400537,0.00163190371768066,0.000418468405635375,0.00400484990998273,0.00502190404957795,0.011279109339297,0.0107056078138908,0.014493739793141,0.0134006265227985,0.0117474302496329,0.0102004018340116,0.0102916765473085,0.0110582486820111,0.00901410728000323,0.00680750142737933,0.011711493417333,0.0136748426307792,0.0144665461121157,0.0151028347867899,0,0,0.0135523956465535,0.0120656152559989,0.0170301396716491,0.00815461853216866,0.00471670645781168,0.00857398596127573,0.00732281405282887,0.00141111684735846,0.0026465356414595,0.0175406032482599,0.0139386189258312,0.0100223408216458,0.0153685768092548,0.00710190810302045,0.00544044060852336,0.00978473581213307,0.00479257608596111,0.00673671199011125,0,0,0.0127401280683031,0.00898468619987607,0.00429592591288426,0.00578463363986948,0.0101813826146475,0.00772109646313092,0.00878847180217043,0.00705237932214995,0.00663975663975664,0.00464649468441008,0.000578985860555826,0.000642811227769445,0.011329179300923,0.010580793559517,0.00874089490114464,0.011344473401809,0.0119013723592051,0.0122268675554153,0.0107557450841033,0.0127564213066713,0.0144863360323887,0.0123711340206186
"Seq54",0,0,0,0,0.03149300155521,0.0290248784672576,0,0.000186023438953308,0,0,0.0168274163759491,0.0228270412642669,0,0.000406050147193178,0,0,0.00160158633312996,0.00247586036147561,0.0366984956065181,0.0322026620867325,0.000191378402947227,0,0,0,0,0,0,0,0.000502214308542209,0.0006325838173558,0.00010827197921178,0,0.0195592968556573,0.0179953355242235,0,0,0,0,0,0,0.000671671276175425,0.000500136400836592,0,0,0.00265184354123107,0.0143209187706328,0.0117573575338943,0.00965202835060726,0.00111818756380962,0.00175620083239108,0,0,0,0,0,0,0.00464853066009135,0.00250340375071369,0.00226152976334706,0.000738007380073801,0.00012259784840776,0.000284134373702271,0,0.0230049737335616,0,0,0.000204198317405865,0,0.00395970418680487,0.00108352569840298,0.00392293609972975,0.00361383582860093,0.00607401622630049,0.000464037122969838,0.00051150895140665,0.000403375946382028,0.000504439063761098,0.00124069478908189,0.00164556536924472,0.00167738328207996,0.00402942702768705,0.00414091470951792,0.0098168906217364,0.00536224976167779,0.00080042689434365,0,0,0.0086875450269102,0,0.000168582892208099,0,0,0.00105300105300105,0,0.0144441735738664,0.0197843011213485,0,0,0,0,0,0,0,0,0,0
"Seq57",0.0220246377303424,0.0228696866892836,0.00335129906025428,0.00252669717772693,0.0276049766718507,0.031484129253646,0.0428295006325817,0.045792769889006,0.00502930747521528,0.00508965104287948,0.0128990648178007,0.0158831510894724,0.0565373984420806,0.0512299935708727,0.0200764154220215,0.0194963805125017,0.0229560707748627,0.0267392919039366,0.012432329497538,0.0121756731889836,0.0112913257738864,0.00957965629354389,0.0135931870291517,0.0124439299667197,0.0192624687985683,0.0201999274874398,0.0248074883570803,0.0164254986312084,0.0201342281879195,0.0184599459428374,0.0155370290168904,0.0151146052485882,0.0198068828918049,0.0196915085338705,0.0167623074599819,0.0131157779686158,0.0158900836320191,0.0149155660687299,0.0121344293463065,0.0129809921186834,0.0220861319636507,0.0225970719287078,0.0174732412405086,0.0196718165243259,0.00428374725891172,0.0121820802529409,0.0194363816732189,0.0171314599138085,0.0273712868880354,0.0283638463203984,0.0132008709853021,0.0116602854159415,0.0131614727796813,0.0144763278553398,0.0120939056201091,0.0115297244010115,0.0204939569101419,0.0251657955992797,0.031822954527098,0.031864553939657,0.0265730836423821,0.0270146219920005,0.0439024390243902,0.0377165088350747,0.0170134689962887,0.0155452121650323,0.0278118108306788,0.0130589976493804,0.0251557677749956,0.0207283177085787,0.0278964344869671,0.0122182068490793,0.016486615471387,0.0323897911832947,0.029923273657289,0.0354039965247611,0.0376311541565779,0.0194660734149055,0.0163549047922894,0.0180917768281481,0.0190787264568516,0.0212608158220025,0.0353686555733482,0.0209326342548459,0.0148745997865528,0.015446578737718,0.0228177048487623,0.0365300673814468,0.0156570841889117,0.0208705620553626,0.0122042341220423,0.0103046901745977,0.0264420264420264,0.00505538621663817,0.00521087274500244,0.00378544389686451,0.0165272733331112,0.0176729921410772,0.00953173777315297,0.00735857734171394,0.01184442799385,0.0123057505719019,0.0108031272210377,0.0134459575935184,0.0131578947368421,0.0125041569670768
"Seq58",0.00319000916279228,0.00339253641987627,0.0027294085129906,0.0017162471395881,0,0,0.00260474808364962,0.00229428908042413,0.000361820681670164,0.000565516782542164,0,0,0.00259653237289555,0.00260548844448956,0.00323028829454672,0.00386374739086024,0.00179225137278829,0.00198068828918049,8.16126662858076e-05,0,0.00492799387589111,0.00406409660938226,0.00518615569385304,0.00520908696281291,0.00626383459708944,0.00507587921479256,0.0035966247060451,0.00541929716743952,0.00273935077386659,0.00385301052389442,0.00481810307492421,0.00531502602148156,0,0.000159016219654405,0.00402698077116682,0.00390350534780233,0.004778972520908,0.00341678165451081,0.00553598389531958,0.00391490238499974,0.0029632556301857,0.00168227698463217,0.00434543957551917,0.00345456290183284,0.0142791575297057,0,0.000551126134401293,0.00103287388253731,0.00179882347221547,0.00185243101498785,0.00244964616222101,0.00504698920988514,0.00310001631587535,0.00412137447838854,0.00521697889494902,0.00372894432300373,0.00254658636161526,0.00184461328999956,0.0023422986834666,0.00212719774256566,0.00186961718821835,0.00225121849933338,0,5.82404398318016e-05,0.00237688169801093,0.00253061593384247,0.00281793678020093,0.00266983951942889,0.00832702498107494,0.00810288783153531,0.00897916485049255,0.00540354500086044,0.00707189032062128,0.00213457076566125,0.0010230179028133,0.00518182946506144,0.00581786386871133,0.00346538889364251,0.00312321590489304,0.000678940852270458,0.00012210384932385,0.000247218788627936,0,0,0.00353521878335112,0.00181464105514738,0.00341561322581781,0.00273339831334492,0.00188227241615332,0.00104521393169021,0.000711617149973314,0.000342348510783978,0.00157950157950158,0.000371719574752807,0.00030472940029254,0.000571387758017284,0.00589783745959815,0.00525206057120951,0.003579604578564,0.00337268128161889,0.00398610557485337,0.00654729036838369,0.00416962805022507,0.00551629029477676,0.00493421052631579,0.0031260392417692
"Seq61",0.00105202429836767,0.00115745360207543,0.00044914317302377,0.000429061784897025,0.0225505443234837,0.0199027738061195,0.00599092059239414,0.00638680473739691,0,0.00029939123781644,0.0135147020022867,0.017106978476601,0.0208560180919675,0.0267316346902176,0.0013546370267454,0.00164320291335435,0.0459502745576571,0.040067673516547,0.00386299953752822,0.00318959700668589,0.00100473661547294,0.000638643752902926,0.000327546675401245,0.00101287802054695,0.00207224603211981,0.00155384057595691,0.00179831235302255,0.00128498798815576,0.0064374743185865,0.00724596008971189,0.00102858380251191,0.00105193223341823,0.00640186750610123,0.00763277854341143,0.00120809423135005,0.00222499804824733,0.000955794504181601,0.00190551284578487,0.000950623497176089,0.00128779683717097,0.0122086131963651,0.0130944803128126,0.00242429786844753,0.00187122157182612,0.000866948850017849,0.00455665597247408,0.0256457361208068,0.0272108843537415,0.0140502698235208,0.0151321962133423,0.0017691888949374,0.00200139227288549,0.000380703758089955,0.000463654628818711,0.000189708323452691,0.000171445716000171,0.012894619831036,0.0155474548728534,0.0131653339794847,0.0123290644671153,0.00646703650350936,0.00605424780888685,0,0.000209665583394486,0.000917392936074392,0.00131049753716842,0.00661602548395001,0.00127687977016164,0.00681302043906132,0.0040985537287417,0.00706128497951356,0.00468077783514025,0.00555338626404616,0.00584686774941995,0.00498721227621483,0.00344421000372347,0.00319478073715362,0.00646016941901258,0.00497027907445344,0.00914573265705499,0.00912726273695778,0.00723114956736712,0.00118359674162779,0.00127105179536066,0.00273479188900747,0.00172612197928654,0.00126765026937568,0.00648387506886469,0.00290896646132786,0.00131494655922317,0.000533712862479986,0.000547757617254365,0.00277875277875278,0.000446063489703368,0.0144137006338372,0.0122848367973716,0.001999266935457,0.00126509488211616,0.000832466181061394,0.00126475548060708,0,0.000236649049459651,0.000284292821606254,0.000172384071711774,0.000379554655870445,0
"Seq62",0,0.000758331670325284,0.00107103372028745,0.000715102974828375,0.00138858031548545,0.00165856448384329,0.000520949616729925,0,0,0,0.00187622760986192,0.00236783994466172,0.000921350196833906,0.000439887659459277,0.000521014241055922,0.000754985122352001,0,0.000288850375505488,0.00296526020838434,0.00398699625835736,0,0,0.000709684463369363,0,0,0,0,0.000502821386669646,0,0,0,0,0.00484561242174513,0.00484999469945934,0,0,0,0,0,0,0,0.000409202509775393,0.000869087915103833,0.00139142116879378,0.00127492477943801,0.00478913842004929,0.00242495499136569,0.00195889874274317,0,0.0003368056390887,0,0,0,0,0,0,0.000525486074619023,0.000483113004523694,0.000323075680478152,0.00065118298241806,0.000429092469427162,0.000415273315411011,0.0146341463414634,0.040989621553622,0.000458696468037196,0.000542274842966243,0.000816793269623458,0.00107373980672683,0.00273685436440925,0,0,0.00172087420409568,0.00260314981127164,0,0,0,0,0.0026525198938992,0.00305604997145448,0.00115819321857902,0.00396837510302512,0.0065512978986403,0.0181716911508738,0.0189068954559898,0.000400213447171825,0,0.00109158773196239,0.00428020511081917,0,0.000404598941299437,0.0012453300124533,0.0015063334474495,0.00131625131625132,0.0013381904691101,0.00143222818137494,0.00124991072066281,0.0005997800806371,0,0.000624349635796046,0.000919822167714242,0,0,0,0.000620582658162386,0.00145495951417004,0.00172929830395743
"Seq66",0.00838225811925204,0.00794252644182798,0.00407683803206191,0.0024790236460717,0.000249944456787381,0.000314555333142694,0.0242985785517601,0.0240900353444534,0.000687459295173312,0.00222880143707794,0.000146580282020463,0.000106419772793785,0.0202697043303459,0.0208439075559165,0.00646057658909344,0.00506284140871342,0.00938071995118975,0.00891309730131221,0.000353654887238499,0.000306692019873643,0.0137792450122004,0.0150371574547144,0.0131564581286167,0.0109969613659384,0.00692318560730938,0.00880509659708914,0.010651542398672,0.0129616179674842,0.00657444185727982,0.00764851342802921,0.00736249458640104,0.00780644446905105,0.00123793018073781,0.0011661189441323,0.0117789187556629,0.013506128503396,0.0104540023894863,0.0141927853341218,0.00883520662081306,0.00819038788440736,0.00715132358751482,0.00750204601254888,0.00640380569023877,0.0058055848766913,0.00091794584119537,0.000697447342725624,0.0035639490024617,0.00402464650781779,0.0146822888813263,0.0123896360093343,0.0110234077299946,0.0134006265227985,0.00511230760863654,0.00685178507032095,0.00725634337206545,0.00844370151300844,0.00763975908484579,0.00676358206333172,0.00944996365398595,0.00837855437377903,0.0252551567719986,0.0225340414836186,0,0,0.00967432550769359,0.0114329612725383,0.019358000490076,0.00858991845381468,0.00180515926163163,0.00240260046167617,0.00479469967744748,0.00234038891757013,0.00147511822638726,0.0126218097447796,0.0131713554987212,0.00651607298001738,0.00531342480495023,0.00290921536750235,0.00376129227255936,0.0101441750868645,0.00238102506181507,0.00265760197775031,0,0,0.00653681963713981,0.00982561742055413,0.0062678263319131,0.00296647878967665,0.00684462696783025,0.00930577564988705,0.0185376267568048,0.0112632660047929,0.0066982566982567,0.00382871161995391,0.00045709410043881,0.000285693879008642,0.00789710439505515,0.00774391412689285,0.00703433922996878,0.00352598497623793,0.00894026536074255,0.00725723751676264,0.00829187396351575,0.00696431649715566,0.00619939271255061,0.00864649151978716
"Seq71",0.000814470424542709,0.00111754140890042,0.0011746821448314,0,0.00377693845812042,0.00320274521018015,0.000595370990548485,0.000527066410367706,0,0.000199594158544293,0.000908797748526868,0.00127703727352542,0.000753831979227741,0.00101512536798295,0.000833622785689476,0,0.00061012812690665,0.000495172072295123,0.00408063331429038,0.00340428142059744,0.00105258121620975,0,0,0.000675252013697969,0.000753544011679932,0,0,0.000670428515559528,0,0,0,0,0.00194531885544512,0.00198770274568006,0,0.000351315481302209,0,0,0,0,0,0,0,0,0.00428374725891172,0.00176686660157158,0.000881801815042069,0.00099725754176016,0.000875103310807526,0.00110664709986287,0.000544365813826892,0.000783153498085625,0.000326317506934247,0,0,0,0.000970128137758196,0.000570951732618912,0,0.00065118298241806,0.00131792687038342,0.000874259611391603,0,0.0067209467565899,0.000500396146949669,0.000768222694202178,0.000816793269623458,0.00101569981717403,0,0,0,0,0,0,0,0.000217202432667246,0.000470809792843691,0.000941216736544879,0.00060449340094704,0.00127800631015616,0.00061051924661925,0.000618046971569839,0.00201907679454153,0.00158881474420083,0.000466915688367129,0.000177038151721696,0,0.00211891342119761,0.000684462696783025,0.000539465255065916,0.000355808574986657,0.000342348510783978,0.000438750438750439,0.000371719574752807,0.000487567040468064,0,0.00076638565859185,0.000268353459842822,0,0,0,0,0,0,0,0
